,x,y,z,vx,vy,vz,ax,ay,az,pitch,roll,yaw,pitch_a,roll_a,yaw_a
0,1.0986327652062755e-05,0.0,12.57784366607666,0.0,0.0,-0.011317596770823002,0.0,0.0,0.0057811737060546875,0.0,0.0,0.0,0.0,0.0,0.0
0,0.004033316858112812,0.002604236826300621,12.567770004272461,0.10998867452144623,0.06998804211616516,-0.26625096797943115,1.8385682106018066,1.1496413946151733,-3.388458251953125,0.38162270188331604,-0.7845886945724487,0.00909683108329773,-5.7256388664245605,13.41374397277832,-0.005689505487680435
0,0.03352078050374985,0.02230054885149002,12.511311531066895,0.4404730498790741,0.31090742349624634,-0.7635006904602051,3.757097005844116,2.9943900108337402,-5.068316459655762,0.6469781994819641,-0.5995082259178162,0.014276775531470776,-13.720108032226562,5.69407320022583,-0.015243570320308208
0,0.11428438127040863,0.0840659961104393,12.388611793518066,0.9224902391433716,0.7557030916213989,-1.290650486946106,4.304150581359863,4.460397720336914,-4.436314582824707,0.46042340993881226,-0.1170768141746521,0.01177927479147911,-13.071990013122559,2.973778009414673,-0.04000391811132431
0,0.2511003613471985,0.20327557623386383,12.210325241088867,1.385049819946289,1.253328561782837,-1.6518161296844482,2.996530532836914,3.3155999183654785,0.008548736572265625,0.006186974234879017,0.09065768122673035,0.0074498094618320465,-2.454536199569702,1.8742865324020386,-0.030288388952612877
0,0.4366981089115143,0.3750673830509186,12.018665313720703,1.6938971281051636,1.5922168493270874,-1.5012625455856323,2.271528720855713,2.450878381729126,2.0601329803466797,-0.2101321518421173,0.15481352806091309,0.004712400026619434,-0.0014934384962543845,1.7997124195098877,-0.016003690659999847
0,0.6572295427322388,0.5844857692718506,11.849274635314941,1.9763681888580322,1.889862298965454,-1.3112131357192993,2.178597927093506,2.2370498180389404,1.9682989120483398,-0.24573540687561035,0.15857061743736267,0.003117067739367485,-0.6523118615150452,1.8869141340255737,-0.008945162408053875
0,0.8978012204170227,0.8153916597366333,11.72649097442627,2.129793167114258,2.0547592639923096,-0.8045522570610046,1.3633354902267456,1.5707296133041382,3.0288119316101074,-0.33350616693496704,0.5567809343338013,0.004122885875403881,3.288965940475464,-5.214029312133789,0.0019992319867014885
0,1.1564147472381592,1.0662992000579834,11.649327278137207,2.2929961681365967,2.2299141883850098,-0.5449706315994263,1.4258126020431519,1.365609884262085,1.5526037216186523,-0.4178664982318878,0.18002815544605255,0.00346275488846004,6.0995073318481445,1.97035813331604,-0.00665345648303628
0,1.4324902296066284,1.3362447023391724,11.597739219665527,2.412874221801758,2.394212245941162,-0.379426509141922,0.6845643520355225,1.63926100730896,0.3971824645996094,0.018936004489660263,0.7147218585014343,0.0005282918573357165,-9.553196907043457,-9.512602806091309,-0.004827503580600023
0,1.7261773347854614,1.6370779275894165,11.547833442687988,2.474337100982666,2.6225650310516357,-0.44430410861968994,0.3347257077693939,1.9071996212005615,-0.09485054016113281,0.026681549847126007,0.19363847374916077,-1.1181216905242763e-05,-5.097982406616211,0.5971812605857849,-0.0006469167419709265
0,2.0257067680358887,1.9634445905685425,11.500860214233398,2.524691581726074,2.809844493865967,-0.3436603844165802,0.5831590890884399,1.418026328086853,0.5779914855957031,-0.24755525588989258,-0.17712268233299255,-0.000988342217169702,2.474769115447998,4.870450973510742,-0.0005907911690883338
