,x,y,z,vx,vy,vz,ax,ay,az,pitch,roll,yaw,pitch_a,roll_a,yaw_a
0,7.0026092529296875,0.04638788476586342,11.129683494567871,1.0656832456588745,0.019785890355706215,-0.0993637815117836,0.16167715191841125,0.08084507286548615,0.010250091552734375,-0.012616834603250027,0.03308785334229469,1.2179179066151846e-05,0.04637129232287407,-0.1586432009935379,-7.631074367964175e-06
0,7.131551742553711,0.04930661991238594,11.117840766906738,1.0824755430221558,0.028546379879117012,-0.0981500893831253,0.11952083557844162,0.06551909446716309,0.006608009338378906,-0.011402508243918419,0.029687218368053436,1.1829713002953213e-05,0.05186960846185684,-0.17425470054149628,-1.3884581676393282e-05
0,7.2589287757873535,0.05306284874677658,11.10641098022461,1.0940709114074707,0.035387370735406876,-0.09733977168798447,0.07985614240169525,0.05177871882915497,0.003948211669921875,-0.01025366224348545,0.028162669390439987,1.1165220712427981e-05,0.06848859786987305,-0.21228276193141937,-1.631233681109734e-05
0,7.397311687469482,0.05789517983794212,11.094181060791016,1.1015589237213135,0.04101839289069176,-0.0968642383813858,0.040911734104156494,0.03810303285717964,0.00151824951171875,-0.008705485612154007,0.023113630712032318,1.0091409421875142e-05,0.03423092141747475,-0.19887283444404602,-2.097174001391977e-05
0,7.536342620849609,0.06333190947771072,11.081995010375977,1.104473352432251,0.0450073778629303,-0.09675282984972,0.0071710217744112015,0.025741197168827057,-0.0004978179931640625,-0.007438965607434511,0.018991433084011078,8.720756341062952e-06,0.03173903003334999,-0.19942878186702728,-2.1614185243379325e-05
0,7.668859004974365,0.06889113038778305,11.070394515991211,1.1034133434295654,0.047413744032382965,-0.09680688381195068,-0.023566480726003647,0.014764194376766682,-0.000934600830078125,-0.006716988515108824,0.018409661948680878,7.718197593931109e-06,0.07807081192731857,-0.2577347755432129,-1.8654267478268594e-05
0,7.797740459442139,0.07451770454645157,11.059050559997559,1.099111557006836,0.04857379198074341,-0.09697480499744415,-0.0484277606010437,0.005438667722046375,-0.00130462646484375,-0.005756782367825508,0.014556857757270336,6.477885108324699e-06,0.09527068585157394,-0.2214449942111969,-1.771133793226909e-05
0,7.925956726074219,0.08021828532218933,11.047689437866211,1.0921076536178589,0.04869428649544716,-0.0972178503870964,-0.06990689784288406,-0.0030400485266000032,-0.001445770263671875,-0.00494403624907136,0.011870093643665314,5.3837748055229895e-06,0.10529174655675888,-0.2246251255273819,-1.5116365830181167e-05
0,8.056463241577148,0.08602181822061539,11.036005020141602,1.082573652267456,0.047878414392471313,-0.09748464077711105,-0.08742615580558777,-0.010129610076546669,-0.00116729736328125,-0.0035089212469756603,0.007923987694084644,4.215824446873739e-06,0.07687371224164963,-0.20727527141571045,-1.4200215446180664e-05
0,8.182496070861816,0.09154178947210312,11.02458667755127,1.0714948177337646,0.04636935517191887,-0.09772992134094238,-0.1007305383682251,-0.015313331969082355,-0.000827789306640625,-0.0024612187407910824,0.0056783598847687244,3.17761487167445e-06,0.07904642820358276,-0.19707514345645905,-1.1098795766883995e-05
0,8.310328483581543,0.09698505699634552,11.012842178344727,1.058749794960022,0.04425708204507828,-0.09792902320623398,-0.11035839468240738,-0.019563445821404457,-0.000270843505859375,-0.001510601956397295,0.0023610994685441256,2.286636572534917e-06,0.06483519822359085,-0.17541839182376862,-9.002317710837815e-06
0,8.439706802368164,0.10227197408676147,11.000799179077148,1.0447567701339722,0.04163406044244766,-0.09805458784103394,-0.11591152101755142,-0.022741660475730896,0.0003299713134765625,-0.0005991592770442367,-0.0007546852575615048,1.5613485402354854e-06,0.04141879454255104,-0.14790549874305725,-6.294045761023881e-06
0,8.564239501953125,0.10709832608699799,10.989019393920898,1.0306979417800903,0.038749199360609055,-0.09809848666191101,-0.1174585148692131,-0.025083545595407486,0.0007791519165039062,-0.00017492225742898881,-0.00281567987985909,1.0195610684604617e-06,0.053262244910001755,-0.1277313381433487,-3.975218987761764e-06
0,8.702317237854004,0.11209586262702942,10.975760459899902,1.0149006843566895,0.03525273874402046,-0.09806132316589355,-0.11535156518220901,-0.02628069743514061,0.0012798309326171875,0.0006864707102067769,-0.005858001299202442,6.166052344269701e-07,-0.007786251604557037,-0.06252022832632065,-2.237070930277696e-06
0,8.82028579711914,0.11603974550962448,10.96430492401123,1.0016632080078125,0.032154638320207596,-0.09796728193759918,-0.11043896526098251,-0.02648737095296383,0.00140380859375,0.0009836496319621801,-0.0064584799110889435,3.9083704450604273e-07,0.03917958587408066,-0.0751369521021843,-1.2839101373174344e-06
0,8.939705848693848,0.11970854550600052,10.952555656433105,0.98875892162323,0.028997236862778664,-0.0978541150689125,-0.1042308434844017,-0.02597970701754093,0.0014085769653320312,0.0014277485897764564,-0.007104864809662104,2.827555647400004e-07,0.028781654313206673,-0.06251652538776398,-4.074248636243283e-07
0,9.051765441894531,0.12284830957651138,10.941401481628418,0.9773052334785461,0.02611159346997738,-0.09771452844142914,-0.0964125543832779,-0.024534009397029877,0.0014371871948242188,0.0018357242224738002,-0.008009073324501514,2.809405259540654e-07,0.020445572212338448,-0.032953958958387375,5.450123126138351e-07
0,9.168374061584473,0.1258089393377304,10.92969036102295,0.9663563370704651,0.02326122112572193,-0.09754427522420883,-0.08581814914941788,-0.02291851118206978,0.0013990402221679688,0.001915519591420889,-0.009379720315337181,3.1849859283283877e-07,0.0166721660643816,-0.00391400046646595,5.940371465840144e-07
0,9.280879020690918,0.12837831676006317,10.918283462524414,0.956976592540741,0.020699437707662582,-0.09738829731941223,-0.07451595366001129,-0.020822402089834213,0.001186370849609375,0.002102693310007453,-0.009556337259709835,3.6655168855759257e-07,0.007435965351760387,0.00910672452300787,5.451894935504242e-07
0,9.398058891296387,0.13077332079410553,10.906318664550781,0.9485880136489868,0.01829688996076584,-0.09724419564008713,-0.062006689608097076,-0.018223589286208153,0.0009355545043945312,0.0022193435579538345,-0.00946822576224804,4.178629637863196e-07,-0.0004921798245050013,0.025229737162590027,3.848558947083802e-07
0,9.51147747039795,0.13284458220005035,10.894645690917969,0.9418889880180359,0.016281384974718094,-0.09713342040777206,-0.04986080899834633,-0.01537839975208044,0.000667572021484375,0.002266694325953722,-0.00907517783343792,4.834063247471931e-07,-0.007431523408740759,0.03667151927947998,9.557950875205279e-08
