,x,y,z,vx,vy,vz,ax,ay,az,pitch,roll,yaw,pitch_a,roll_a,yaw_a
0,1.1291504051769152e-05,0.0,12.925408363342285,0.0,0.0,-0.011335354298353195,0.0,0.0,0.005560874938964844,0.0,0.0,0.0,0.0,0.0,0.0
0,0.00024587081861682236,-0.0005140168941579759,12.923707962036133,0.005719541572034359,-0.012306042946875095,-0.01826627552509308,0.08610385656356812,-0.18003615736961365,-0.11838340759277344,-0.07377827167510986,-0.04007958620786667,-0.000113804402644746,-1.1325362920761108,0.4783349335193634,0.0001715193793643266
0,0.001595933805219829,-0.0033782096579670906,12.920808792114258,0.017982054501771927,-0.03791777044534683,-0.03082284703850746,0.11798729747533798,-0.24515272676944733,-0.0925607681274414,-0.025003015995025635,-0.013777797110378742,-8.499916293658316e-05,0.17466194927692413,0.20733657479286194,0.00030940110445953906
0,0.004737101495265961,-0.009932211600244045,12.916415214538574,0.03331783413887024,-0.06869036704301834,-0.04008559137582779,0.1284574419260025,-0.24869637191295624,-0.06409835815429688,0.007972377352416515,-0.0008221255848184228,-5.2071794925723225e-05,0.05307595804333687,0.13593700528144836,0.0002115516981575638
0,0.00952724739909172,-0.019603177905082703,12.911358833312988,0.04868951812386513,-0.09587427973747253,-0.046150680631399155,0.13338284194469452,-0.2132086306810379,-0.04897308349609375,0.029214659705758095,0.0007408676901832223,-3.090766767854802e-05,-0.36473459005355835,0.16906099021434784,0.00012415047967806458
0,0.016151539981365204,-0.03215039521455765,12.90567684173584,0.06471414864063263,-0.11735878884792328,-0.051000453531742096,0.1399809867143631,-0.15340441465377808,-0.043178558349609375,0.04122212156653404,-0.0005368136335164309,-1.581698415975552e-05,-0.6670727729797363,0.2070188671350479,6.748638406861573e-05
0,0.02494957111775875,-0.04715597629547119,12.899273872375488,0.08217300474643707,-0.13108380138874054,-0.0558372437953949,0.15021689236164093,-0.07651158422231674,-0.043036460876464844,0.045066267251968384,-0.0019096389878541231,-3.4092604437319096e-06,-0.7356991171836853,0.2508331835269928,2.4362951080547646e-05
0,0.03562401980161667,-0.06282518804073334,12.892436027526855,0.10063184052705765,-0.13498392701148987,-0.06114852800965309,0.16450825333595276,0.008163022808730602,-0.04587268829345703,0.04940730705857277,-0.005060077644884586,7.826238288544118e-06,-1.1345406770706177,0.30339473485946655,-3.9549977373098955e-06
0,0.048564694821834564,-0.07835761457681656,12.884912490844727,0.12097442895174026,-0.12863796949386597,-0.0674402043223381,0.18189330399036407,0.0976501852273941,-0.04933357238769531,0.048954226076602936,-0.006459502968937159,1.7532394849695265e-05,-1.3244391679763794,0.33599334955215454,-3.5052686143899336e-05
0,0.06444182246923447,-0.09286573529243469,12.87635612487793,0.14408956468105316,-0.11117739975452423,-0.0749436765909195,0.20119529962539673,0.18891453742980957,-0.05086040496826172,0.04176580160856247,-0.005790002644062042,2.4713548555155285e-05,-1.166115641593933,0.3638659417629242,-7.288000779226422e-05
0,0.08272648602724075,-0.10437396913766861,12.867079734802246,0.1689077764749527,-0.08366724103689194,-0.08326204866170883,0.22068554162979126,0.2768504023551941,-0.05198192596435547,0.04080713540315628,-0.006605708971619606,2.985764695040416e-05,-1.5632368326187134,0.38887348771095276,-9.004001913126558e-05
0,0.10404767096042633,-0.11207347363233566,12.856790542602539,0.19595755636692047,-0.04623371362686157,-0.09198644012212753,0.23867075145244598,0.3571917712688446,-0.04767036437988281,0.03354887291789055,-0.0049093542620539665,3.11185976897832e-05,-1.5783703327178955,0.3824945390224457,-0.00010650941112544388
0,0.12865544855594635,-0.11485586315393448,12.845475196838379,0.22501669824123383,0.0001407967647537589,-0.10043855756521225,0.2539720833301544,0.42687758803367615,-0.037941932678222656,0.021185636520385742,-0.0015533800469711423,2.912233685492538e-05,-1.2655678987503052,0.36985889077186584,-0.00011238393926760182
0,0.15829385817050934,-0.11143801361322403,12.832575798034668,0.25716131925582886,0.0567455030977726,-0.10822442919015884,0.2646845281124115,0.4845101237297058,-0.02537822723388672,0.007809384725987911,0.0026295033749192953,2.4263657905976288e-05,-0.8353596925735474,0.33978068828582764,-0.00010065454989671707
0,0.18933172523975372,-0.10173830389976501,12.819937705993652,0.28728052973747253,0.11408044397830963,-0.11259295791387558,0.2604391872882843,0.5149762630462646,-0.0066890716552734375,0.0014770920388400555,0.010617149993777275,1.537920252303593e-05,-1.274657964706421,0.1864858716726303,-6.58523931633681e-05
0,0.2246953248977661,-0.08483441174030304,12.806645393371582,0.3168574571609497,0.17504183948040009,-0.1138286143541336,0.2426726371049881,0.5213230848312378,0.013378143310546875,-0.015647349879145622,0.01942761428654194,9.097277143155225e-06,-0.8380113244056702,0.07086330652236938,-1.0571002349024639e-05
0,0.2643752694129944,-0.06014849618077278,12.793205261230469,0.3435978293418884,0.23566900193691254,-0.10980972647666931,0.20188207924365997,0.4856772720813751,0.037235260009765625,-0.039196088910102844,0.03302978724241257,1.5276444173650816e-05,-0.14499950408935547,-0.17423659563064575,6.408245826605707e-05
0,0.30475232005119324,-0.030233211815357208,12.780977249145508,0.3637537658214569,0.28817376494407654,-0.1048550009727478,0.15194502472877502,0.43454214930534363,0.03707408905029297,-0.04802042618393898,0.03980163857340813,2.794514330162201e-05,0.03178692236542702,-0.2593519687652588,7.494903547922149e-05
0,0.3493763506412506,0.00734268594533205,12.76865005493164,0.3789637088775635,0.3369642198085785,-0.10086876899003983,0.1035478487610817,0.3788553476333618,0.026641845703125,-0.04693359509110451,0.03313912823796272,3.508471854729578e-05,0.018564429134130478,-0.2247563749551773,1.0914924132521264e-05
0,0.39317116141319275,0.04811512678861618,12.757292747497559,0.38867050409317017,0.3774453103542328,-0.0985332503914833,0.06858997046947479,0.3320760726928711,0.01715850830078125,-0.040971849113702774,0.024991193786263466,3.354962609591894e-05,-0.06457438319921494,-0.1491817981004715,-3.5204997402615845e-05
0,0.4378603994846344,0.09320436418056488,12.746164321899414,0.3947597146034241,0.4127315282821655,-0.0968049168586731,0.039588574320077896,0.28760525584220886,0.012094497680664062,-0.03797402232885361,0.020548591390252113,3.0169388992362656e-05,0.022032391279935837,-0.15233948826789856,-4.547299977275543e-05
0,0.4842627942562103,0.1433601677417755,12.7349214553833,0.3979622423648834,0.4437386095523834,-0.09548953920602798,0.016579430550336838,0.24311497807502747,0.008121490478515625,-0.035602129995822906,0.015016461722552776,2.5720424673636444e-05,0.09945175051689148,-0.12747646868228912,-5.1245850045233965e-05
0,0.5308998823165894,0.19684383273124695,12.723806381225586,0.3989233374595642,0.4696520268917084,-0.09459378570318222,0.0010845293290913105,0.20067742466926575,0.00487518310546875,-0.03274691849946976,0.009607836604118347,2.045019209617749e-05,0.14495451748371124,-0.08637922257184982,-5.173709723749198e-05
0,0.5763609409332275,0.2516012489795685,12.713061332702637,0.39842650294303894,0.4902060627937317,-0.09400568157434464,-0.008994868025183678,0.16069431602954865,0.0025548934936523438,-0.030924158170819283,0.00628719013184309,1.573112967889756e-05,0.23061229288578033,-0.06583795696496964,-4.4161733967484906e-05
0,0.6229002475738525,0.3099636733531952,12.702082633972168,0.39698025584220886,0.5066209435462952,-0.0936918631196022,-0.015042644925415516,0.12087684869766235,-0.00030231475830078125,-0.028197798877954483,0.003195218974724412,1.1427771823946387e-05,0.2636950612068176,-0.044114358723163605,-3.703912443597801e-05
0,0.6692391633987427,0.3699801564216614,12.691131591796875,0.3950924873352051,0.518527626991272,-0.09361866861581802,-0.016700949519872665,0.08375347405672073,-0.0010728836059570312,-0.025120684877038002,0.00026905667618848383,7.514317530876724e-06,0.28608277440071106,-0.01296901609748602,-2.932176721515134e-05
0,0.7153549790382385,0.4311431348323822,12.680166244506836,0.3932419717311859,0.5262817144393921,-0.09370948374271393,-0.014609011821448803,0.04994317516684532,-0.0021820068359375,-0.021867619827389717,-0.002081924816593528,4.153920144744916e-06,0.3015311360359192,0.01494057197123766,-2.1298523279256187e-05
0,0.7612764835357666,0.49298974871635437,12.66919231414795,0.39183545112609863,0.5302997827529907,-0.09395425766706467,-0.00939533393830061,0.020268723368644714,-0.002948760986328125,-0.017634091898798943,-0.00377212674356997,1.481989556850749e-06,0.24571487307548523,0.0408412367105484,-1.2638763109862339e-05
0,0.8070736527442932,0.5551141500473022,12.658178329467773,0.3911575675010681,0.5310991406440735,-0.0943014994263649,-0.002253505866974592,-0.005493593867868185,-0.0033054351806640625,-0.014936843886971474,-0.004914468619972467,-3.974941193973791e-07,0.29585108160972595,0.05978488549590111,-6.3297666201833636e-06
