,x,y,z,vx,vy,vz,ax,ay,az,pitch,roll,yaw,pitch_a,roll_a,yaw_a
0,1.1632740097411443e-05,0.0,13.309231758117676,0.0,0.0,-0.010865889489650726,0.0,0.0,0.006056785583496094,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0830390602350235,-1.0902009850433103e-10,13.2079439163208,0.6429665684700012,-9.271747258843277e-10,-0.28785738348960876,0.9020029306411743,-4.9731498918959005e-09,4.948668479919434,-1.8016416802879576e-08,1.872896671295166,6.909490757323056e-10,-8.551739316686735e-10,-3.498831272125244,1.3357428940707905e-07
0,0.17210786044597626,-0.00013342712190933526,13.172401428222656,0.9785653352737427,-0.004382354207336903,-0.5371779799461365,5.295777797698975,-0.09207138419151306,-5.634261131286621,-0.041854605078697205,-1.6064250469207764,-0.0009492155513726175,0.5761743187904358,0.6901326179504395,-0.002878601895645261
0,0.331076979637146,-0.002430942375212908,13.076077461242676,1.7131421566009521,-0.04620026424527168,-1.0619081258773804,7.022098064422607,-0.6181756854057312,-4.193772315979004,-0.16822823882102966,-0.7000115513801575,-0.003429373959079385,6.2811150550842285,4.5943498611450195,0.0010707181645557284
0,0.5794426798820496,-0.013531188480556011,12.928592681884766,2.5479135513305664,-0.16085213422775269,-1.4560086727142334,7.421711444854736,-1.3665767908096313,-3.3040943145751953,-0.283659964799881,-0.0938345193862915,-0.003864361671730876,9.288084030151367,3.912529230117798,0.012134373188018799
0,0.9149026274681091,-0.0415344201028347,12.744885444641113,3.3327982425689697,-0.3438732326030731,-1.791650652885437,6.662023067474365,-1.9049652814865112,-3.4412336349487305,-0.2201394885778427,0.5429772138595581,-0.0011198752326890826,5.255875110626221,-0.9479658603668213,0.01657961867749691
0,1.343691110610962,-0.09202837944030762,12.539095878601074,3.7447245121002197,-0.4849299192428589,-1.5328768491744995,2.4847259521484375,-1.063912272453308,3.275137424468994,-0.09786130487918854,0.7338806390762329,0.0008008329896256328,2.7049779891967773,-4.207934379577637,0.004199691582471132
0,1.7816301584243774,-0.15268555283546448,12.395269393920898,3.935832977294922,-0.5851630568504333,-1.0258395671844482,1.7594376802444458,-1.108190894126892,3.041332244873047,-0.01433621533215046,0.7998324632644653,0.001117192441597581,1.7594736814498901,-5.013645648956299,-0.0031391200609505177
0,2.2512335777282715,-0.22783318161964417,12.30048656463623,4.0863118171691895,-0.7052821516990662,-0.644018292427063,1.1804534196853638,-1.1919008493423462,1.8555421829223633,0.0792660117149353,0.7282273173332214,0.0002696854353416711,0.037986159324645996,-5.5524115562438965,-0.006781509146094322
0,2.7352406978607178,-0.31775447726249695,12.240065574645996,4.175395488739014,-0.8329091668128967,-0.4266135096549988,0.47853460907936096,-1.118787169456482,0.8669099807739258,0.1479160040616989,0.6211386919021606,-0.0009646995458751917,-1.1882106065750122,-5.592456340789795,-0.005315112415701151
