,x,y,z,vx,vy,vz,ax,ay,az,pitch,roll,yaw,pitch_a,roll_a,yaw_a
0,1.0986327652062755e-05,0.0,12.57725715637207,0.0,0.0,-0.009740144945681095,0.0,0.0,0.006232261657714844,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.007215898018330336,2.5326237634848425e-11,12.560335159301758,-0.21385739743709564,8.520864569483422e-10,-0.42555704712867737,-3.9819841384887695,1.83342123705188e-08,-4.834627151489258,1.0181803844488968e-08,2.0996172428131104,-3.0618978463792246e-09,5.297721372699016e-09,-26.7690372467041,-2.6290695132047404e-07
0,-0.06571061909198761,-0.0015129406237974763,12.48093032836914,-0.8408651947975159,-0.04422031715512276,-0.9375997185707092,-6.479625225067139,-0.792138397693634,-4.214803695678711,-0.3199664056301117,0.8939822912216187,0.005541048478335142,10.078574180603027,-9.61921215057373,0.008687224239110947
0,-0.21590366959571838,-0.013798153959214687,12.338740348815918,-1.6779874563217163,-0.17013104259967804,-1.4345046281814575,-7.202683925628662,-1.2444478273391724,-4.108921051025391,-0.11871318519115448,0.02497752755880356,0.004265355411916971,3.0598886013031006,-3.1689770221710205,-0.016612641513347626
0,-0.45201700925827026,-0.041492659598588943,12.151050567626953,-2.4322116374969482,-0.31463077664375305,-1.81423020362854,-4.959616184234619,-1.0520930290222168,-0.5313339233398438,-0.05044921860098839,-0.3768891990184784,0.0024657505564391613,1.9581937789916992,-0.09603618085384369,-0.011973547749221325
0,-0.7580161094665527,-0.08314201235771179,11.958828926086426,-2.7676117420196533,-0.39336177706718445,-1.4307305812835693,-2.5171024799346924,-0.6634509563446045,3.384387969970703,-0.0015812166966497898,-0.5993006229400635,0.0013255691155791283,1.0564851760864258,2.6966092586517334,-0.005585398059338331
0,-1.0939605236053467,-0.1326128989458084,11.82436752319336,-2.9727907180786133,-0.45437049865722656,-0.8991702795028687,-1.8914239406585693,-0.6305598616600037,3.144927978515625,0.04905829206109047,-0.7133150100708008,0.0011050829198211432,-0.10512396693229675,4.671666622161865,-0.0010213019559159875
0,-1.4418622255325317,-0.18770846724510193,11.748655319213867,-3.1272497177124023,-0.5142321586608887,-0.4775697886943817,-1.3441308736801147,-0.6072161197662354,2.042747974395752,0.09860982745885849,-0.7703315615653992,0.0015884337481111288,-1.3190526962280273,5.965127944946289,0.00123561208602041
0,-1.8143949508666992,-0.25140252709388733,11.709784507751465,-3.2290854454040527,-0.574408769607544,-0.24108262360095978,-0.5801044702529907,-0.5094868540763855,0.6228151321411133,0.12880325317382812,-0.7235248684883118,0.0023877357598394156,-1.9516584873199463,7.120078086853027,-0.00018122435722034425
0,-2.193885087966919,-0.3215470314025879,11.685469627380371,-3.2380101680755615,-0.6209399104118347,-0.21160680055618286,0.3986237049102783,-0.3001057207584381,-0.5083322525024414,0.14551274478435516,-0.6504517793655396,0.0031169711146503687,-2.5807111263275146,7.69370698928833,-0.0029057818464934826
0,-2.5580508708953857,-0.39372628927230835,11.654500961303711,-3.1290316581726074,-0.6394654512405396,-0.3483240604400635,1.438001036643982,-0.01464189775288105,-1.265793800354004,0.15772029757499695,-0.5854802131652832,0.00359547627158463,-3.5425546169281006,7.604899883270264,-0.00500048091635108
0,-2.9199512004852295,-0.4697502851486206,11.597646713256836,-2.8838274478912354,-0.6208053827285767,-0.5904772281646729,2.356653928756714,0.2968525290489197,-1.3649311065673828,0.12423616647720337,-0.4141766428947449,0.003535960800945759,-2.589480400085449,7.289023399353027,-0.008943840861320496
0,-3.230314016342163,-0.5377877354621887,11.514812469482422,-2.550899028778076,-0.5680227279663086,-0.8422039747238159,2.9937870502471924,0.5479145050048828,-1.1733245849609375,0.11128412932157516,-0.3238063156604767,0.003115143161267042,-3.366715431213379,6.441211700439453,-0.0087911831215024
0,-3.517143964767456,-0.6023576855659485,11.393110275268555,-2.110232353210449,-0.4787721633911133,-1.0981608629226685,3.429076910018921,0.7465654611587524,-0.6861686706542969,0.06429611891508102,-0.18316663801670074,0.0025210620369762182,-1.774977445602417,6.1871161460876465,-0.008923077024519444
0,-3.7363686561584473,-0.6521239280700684,11.250407218933105,-1.6397300958633423,-0.37080246210098267,-1.3049002885818481,3.70638108253479,0.887592077255249,-0.31453704833984375,0.049998216331005096,-0.12997812032699585,0.0019630121532827616,-2.6467483043670654,6.032312870025635,-0.007197163999080658
0,-3.9006903171539307,-0.6888705492019653,11.091157913208008,-1.1788562536239624,-0.259565144777298,-1.3798518180847168,3.54510498046875,0.8578686118125916,0.5809230804443359,-0.005434791091829538,0.011534783989191055,0.001282669953070581,-1.096582293510437,4.170237064361572,-0.005196488928049803
0,-4.010504245758057,-0.7125670313835144,10.933805465698242,-0.7568473815917969,-0.15900295972824097,-1.355149507522583,3.3466739654541016,0.7824568152427673,1.110672950744629,-0.04210507869720459,0.0999157652258873,0.0008133676601573825,-0.34152793884277344,3.0942487716674805,-0.0029157395474612713
0,-4.07501220703125,-0.7256281971931458,10.77939510345459,-0.35491612553596497,-0.06704424321651459,-1.2646946907043457,3.1259374618530273,0.6995643973350525,1.4270963668823242,-0.054518409073352814,0.17319127917289734,0.000547650211956352,-0.22090837359428406,2.4638540744781494,-0.0013307904591783881
0,-4.093973636627197,-0.7285156846046448,10.640470504760742,0.01538693718612194,0.014401017688214779,-1.1601712703704834,2.986327648162842,0.6463112235069275,1.4243764877319336,-0.05011764541268349,0.19053862988948822,0.0004014414153061807,-0.41143789887428284,2.115468978881836,-0.0007293081725947559
0,-4.071319103240967,-0.7223784923553467,10.512105941772461,0.36497962474823,0.08849520981311798,-1.0246280431747437,2.772325038909912,0.5752773284912109,1.4858322143554688,-0.05547967553138733,0.22910922765731812,0.0003392227808944881,-0.023115409538149834,1.5173135995864868,-0.00015309403534047306
0,-4.0116987228393555,-0.7086199522018433,10.403491020202637,0.6751082539558411,0.15104947984218597,-0.876045286655426,2.5520992279052734,0.4999280869960785,1.453110694885254,-0.06059623882174492,0.2552052438259125,0.00034315025550313294,0.2851816713809967,0.9211640954017639,0.00011748846009140834
0,-3.9183154106140137,-0.6882436275482178,10.311788558959961,0.9583705067634583,0.20495223999023438,-0.7326089143753052,2.3439433574676514,0.4329960346221924,1.2982063293457031,-0.05694086104631424,0.2589941918849945,0.00035103081609122455,0.2777690291404724,0.5628447532653809,1.9198729205527343e-05
