,x,y,z,vx,vy,vz,ax,ay,az,pitch,roll,yaw,pitch_a,roll_a,yaw_a
0,1.1291504051769152e-05,0.0,12.925407409667969,0.0,0.0,-0.011350961402058601,0.0,0.0,0.005751609802246094,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0003556071314960718,0.0006570701953023672,12.923589706420898,0.008639637380838394,0.016188044100999832,-0.021775219589471817,0.13418981432914734,0.24482348561286926,-0.16234207153320312,0.09736105799674988,-0.06568053364753723,0.00024650650448165834,0.8866419196128845,0.9664061069488525,-0.0003620227216742933
0,0.0028440915048122406,0.00480454508215189,12.919232368469238,0.03756287321448326,0.05636395886540413,-0.05129631981253624,0.34447962045669556,0.4066021740436554,-0.21411418914794922,0.06647396832704544,-0.12319139391183853,0.0003829439519904554,-1.326815128326416,2.2975099086761475,-0.0006926837377250195
0,0.009708591736853123,0.015521395020186901,12.910197257995605,0.07355231046676636,0.13220752775669098,-0.10255710780620575,0.21848773956298828,0.8482126593589783,-0.40733814239501953,0.18936309218406677,0.11033578217029572,-0.00029631523648276925,-6.5477213859558105,-2.1565732955932617,-0.0010554710170254111
0,0.019716745242476463,0.03676639497280121,12.895008087158203,0.10536688566207886,0.24500642716884613,-0.15947191417217255,0.355353444814682,1.0804184675216675,-0.3065509796142578,0.10539790242910385,-0.11366216093301773,8.666259236633778e-05,-4.043335914611816,2.5247323513031006,0.0009449446806684136
0,0.03559020161628723,0.07446010410785675,12.872359275817871,0.16483384370803833,0.38538727164268494,-0.21257543563842773,0.6130168437957764,1.1980600357055664,-0.2247600555419922,0.018059656023979187,-0.14490745961666107,0.0002829587901942432,-2.2445969581604004,2.840402841567993,-0.0008163191378116608
0,0.06059519201517105,0.13125920295715332,12.844287872314453,0.2403697967529297,0.5399137139320374,-0.23633216321468353,0.5751127600669861,1.2796550989151,0.008810997009277344,-0.002096015028655529,0.05003591999411583,0.00012596158194355667,-1.964483380317688,-0.6483896970748901,-0.0005218872684054077
0,0.09168225526809692,0.20315685868263245,12.818037033081055,0.2814740538597107,0.6909093856811523,-0.21732696890830994,0.12754197418689728,1.3231195211410522,0.051787376403808594,-0.027645684778690338,0.3121958374977112,-0.00013888646208215505,-2.03983736038208,-4.882071495056152,0.0012933822581544518
0,0.12515011429786682,0.29495784640312195,12.785204887390137,0.28909391164779663,0.8871931433677673,-0.3408008813858032,0.030824538320302963,1.8186168670654297,-0.6197948455810547,0.15808464586734772,0.03235936909914017,-0.00016919257177505642,-10.122862815856934,0.9044920802116394,0.00015296461060643196
0,0.15835048258304596,0.4074757397174835,12.745725631713867,0.29443779587745667,1.0845251083374023,-0.3383973240852356,0.07315579801797867,1.6798747777938843,0.25025177001953125,-0.05868825316429138,-0.04220176115632057,-0.00011362895020283759,-0.5739526748657227,0.8347039222717285,0.00021679297788068652
0,0.1941472291946411,0.5505431294441223,12.703204154968262,0.30061838030815125,1.3008124828338623,-0.3643757402896881,0.015124092809855938,1.7828449010849,0.07095050811767578,-0.035956136882305145,0.046370454132556915,-0.00012999425234738737,-3.4390134811401367,-0.9356536865234375,0.0006614064332097769
0,0.2302485853433609,0.7190837264060974,12.661211967468262,0.30059200525283813,1.505126714706421,-0.329667329788208,-0.010213934816420078,1.6269731521606445,0.3932161331176758,-0.12226811051368713,0.013201454654335976,-6.533065607072785e-05,-0.5770156979560852,-0.020666996017098427,0.00042082578875124454
0,0.2662292718887329,0.9098131060600281,12.629191398620605,0.29893046617507935,1.666732907295227,-0.21161578595638275,-0.017061538994312286,1.2044683694839478,0.6391725540161133,-0.26843780279159546,0.00434512086212635,-1.813290327845607e-05,3.5871400833129883,-0.02492477372288704,0.00019203060946892947
0,0.3011884093284607,1.1126950979232788,12.607155799865723,0.2999321520328522,1.797404170036316,-0.17035405337810516,0.038730815052986145,1.016530156135559,0.26749324798583984,-0.1778760403394699,-0.042056579142808914,-0.00010044821829069406,-0.003387214383110404,0.7608339190483093,-0.00034374272217974067
0,0.3367528021335602,1.3295814990997314,12.588616371154785,0.31003525853157043,1.9068719148635864,-0.1482938528060913,0.13301442563533783,0.8574936389923096,0.15674591064453125,-0.13269376754760742,-0.06122543290257454,-0.0001691633660811931,-0.04529515653848648,0.9977688193321228,-0.0001263887097593397
0,0.37397196888923645,1.558275818824768,12.5721435546875,0.32588571310043335,2.000056266784668,-0.13380590081214905,0.12693804502487183,0.7386525869369507,0.11410903930664062,-0.09931550920009613,0.01792886108160019,-9.997724555432796e-05,-0.26158273220062256,-0.3823840320110321,0.0005839618970640004
0,0.4119685888290405,1.7905995845794678,12.558417320251465,0.3412588834762573,2.071577310562134,-0.10913465917110443,0.14788027107715607,0.5259212255477905,0.1280965805053711,-0.15706275403499603,-0.01439276896417141,-0.00010439765901537612,2.8257174491882324,0.4720977246761322,0.00018321048992220312
0,0.4532625675201416,2.0367298126220703,12.544486045837402,0.3683176040649414,2.1374778747558594,-0.13005846738815308,0.31412145495414734,0.5990703701972961,-0.117919921875,0.014793895184993744,-0.10894419997930527,7.25565550965257e-05,-3.854858160018921,2.1426165103912354,-4.815491774934344e-05
0,0.49797362089157104,2.2906277179718018,12.530678749084473,0.38919317722320557,2.2008070945739746,-0.10857684910297394,0.018525438383221626,0.4995792508125305,0.05262184143066406,-0.07138429582118988,0.23472121357917786,0.0002840164233930409,1.139753818511963,-4.262336730957031,0.00058373884530738
0,0.5445418953895569,2.5575833320617676,12.519194602966309,0.38618701696395874,2.241576910018921,-0.08737710118293762,-0.03918994218111038,0.18357469141483307,0.03753185272216797,-0.17965079843997955,0.01533287763595581,0.0002206857898272574,4.056595802307129,0.7357156276702881,-0.000639424892142415
0,0.5914807319641113,2.835245370864868,12.506997108459473,0.37457117438316345,2.279527187347412,-0.11230257898569107,-0.14640413224697113,0.44236326217651367,-0.17544841766357422,0.0862855538725853,0.05581088364124298,-9.9568409495987e-05,-1.4619172811508179,-0.9995498657226562,-0.00010880707122851163
0,0.63518887758255,3.112312078475952,12.492427825927734,0.35238727927207947,2.3405704498291016,-0.12794101238250732,-0.216328963637352,0.5567091703414917,-0.0634775161743164,0.03933928906917572,0.03542127087712288,-0.00011995813838439062,-0.9460879564285278,-0.6530349254608154,0.00033903162693604827
0,0.6754178404808044,3.3896119594573975,12.478982925415039,0.3409794569015503,2.3963162899017334,-0.10503163933753967,0.03700365126132965,0.39966297149658203,0.06122875213623047,-0.10763572156429291,-0.19334164261817932,-0.0004453930596355349,3.2235119342803955,3.350257396697998,-0.0004026693641208112
0,0.7164913415908813,3.6796071529388428,12.467110633850098,0.34026971459388733,2.433002233505249,-0.09539198875427246,-0.08324099332094193,0.21739281713962555,0.014635086059570312,-0.10957451909780502,0.10296472907066345,-6.920422310940921e-05,1.733566164970398,-2.751223564147949,0.0014685823116451502
0,0.7550095915794373,3.9651670455932617,12.455577850341797,0.3103419840335846,2.4424118995666504,-0.10869389772415161,-0.4350835680961609,-0.057887595146894455,-0.22490501403808594,-0.16042302548885345,0.2319573611021042,0.0007068971171975136,4.2136006355285645,-3.9291670322418213,0.0010552315507084131
0,0.7882261276245117,4.250044345855713,12.442434310913086,0.258088082075119,2.423018217086792,-0.1138332337141037,-0.4271719455718994,-0.260847270488739,-0.025022506713867188,-0.10965149104595184,-0.04384137690067291,0.00040843369788490236,2.491969347000122,1.1487486362457275,-0.002165167359635234
0,0.8153948783874512,4.531575679779053,12.428576469421387,0.20498406887054443,2.3884999752044678,-0.12204291671514511,-0.4811100959777832,-0.3113452196121216,-0.02622509002685547,-0.016611816361546516,0.028805339708924294,0.00026655220426619053,0.012243720702826977,-1.3153270483016968,-0.0010309803765267134
